Nome: SORRISO
Codigo Estacao: A904
Latitude: -12.555
Longitude: -55.72277777
Altitude: 379.31
Situacao: Operante
Data Inicial: 2002-12-15
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2013-03-04;5.8;33.4;23;
2013-03-05;0;34.8;22.7;
2013-03-06;0;34.1;23.4;
2013-03-07;7.6;32.4;20.7;
2013-03-08;1.4;31.7;20.5;
2013-03-09;.4;33.5;23;
2013-03-10;.2;34.3;22.7;
2013-03-11;.2;34.9;23;
2013-03-12;.2;34.5;23.4;
2013-03-13;0;30.4;24.3;
2013-03-14;.2;32.2;21.4;
2013-03-15;0;31.5;22.9;
2013-03-16;0;32.3;22.7;
2013-03-17;0;30.6;22.8;
2013-03-18;.2;29.2;22.2;
2013-03-19;0;30.7;22.2;
2013-03-20;0;28.9;22.1;
2013-03-21;.2;30.6;22.2;
2013-03-22;0;30.4;22.2;
2013-03-23;0;31.2;22.3;
2013-03-24;.2;30.2;20.4;
2013-03-25;0;29.9;21.9;
2013-03-26;0;27.7;21.4;
2013-03-27;0;31;21.7;
2013-03-28;0;27.5;22.3;
2013-03-29;null;null;null;
2013-03-30;null;null;null;
2013-03-31;null;null;null;
2013-04-01;null;null;null;
2013-04-02;null;null;null;
2013-04-03;null;null;null;
2013-04-04;null;null;null;
2013-04-05;null;null;null;
2013-04-06;null;null;null;
2013-04-07;null;null;null;
2013-04-08;null;null;null;
2013-04-09;null;null;null;
2013-04-10;null;null;null;
2013-04-11;null;null;null;
2013-04-12;null;null;null;
2013-04-13;null;null;null;
2013-04-14;null;null;null;
2013-04-15;null;null;null;
2013-04-16;null;null;null;
2013-04-17;.2;30.6;21.8;
2013-04-18;88.8;30.1;20.3;
2013-04-19;0;30.7;21.2;
2013-04-20;0;30.5;21.3;
2013-04-21;0;29.3;19.7;
2013-04-22;24;27.9;21.4;
2013-04-23;1;29.1;21.3;
2013-04-24;4.2;24.5;20;
2013-04-25;12;26.7;19.7;
2013-04-26;.4;28;20.8;
2013-04-27;0;30.5;21.7;
2013-04-28;0;31.7;22.9;
2013-04-29;0;31.7;21.9;
2013-04-30;0;31.4;21.1;
2013-05-01;0;32.4;22.7;
2013-05-02;0;32.1;21.3;
2013-05-03;0;32;20.3;
2013-05-04;0;32.4;21.1;
2013-05-05;0;32.2;21.4;
2013-05-06;0;30.6;21.2;
2013-05-07;0;30.5;21.9;
2013-05-08;0;29.8;19.6;
2013-05-09;0;30.9;19.9;
2013-05-10;0;31.9;20;
2013-05-11;0;31.5;22;
2013-05-12;.6;31.9;21.6;
2013-05-13;0;32.4;21.4;
2013-05-14;0;32;22;
2013-05-15;0;31.9;21.6;
2013-05-16;0;33;21.4;
2013-05-17;0;32.9;21.1;
2013-05-18;0;32.4;19.3;
2013-05-19;0;33.2;21;
2013-05-20;0;33.4;20.1;
2013-05-21;0;33;19.9;
2013-05-22;0;33.2;20.1;
2013-05-23;0;32.1;19.7;
2013-05-24;0;31.8;19.8;
2013-05-25;0;30.3;19.7;
2013-05-26;0;32.2;19;
2013-05-27;0;32.3;20.4;
2013-05-28;0;32.8;21.4;
2013-05-29;1.6;32;22.2;
2013-05-30;1.4;31.2;22.2;
2013-05-31;42.2;30.7;20.5;
2013-06-01;.4;30.1;20.6;
2013-06-02;20.8;33.2;21.1;
2013-06-03;2;30.1;21;
2013-06-04;0;30.1;20.4;
2013-06-05;0;30.9;20.4;
2013-06-06;0;32.4;20.5;
2013-06-07;0;32.1;21;
2013-06-08;0;32.7;21.2;
2013-06-09;0;32.9;20.9;
2013-06-10;0;31.8;20.8;
2013-06-11;0;31.9;20.3;
2013-06-12;null;null;null;
2013-06-13;null;null;null;
2013-06-14;null;null;null;
2013-06-15;null;null;null;
2013-06-16;null;33;null;
2013-06-17;0;32.9;21.4;
2013-06-18;0;33.7;19.5;
2013-06-19;0;33.4;20;
2013-06-20;0;33.3;19.5;
2013-06-21;0;33.8;19;
2013-06-22;0;33.1;19.8;
2013-06-23;0;33.8;21.1;
2013-06-24;0;33.9;21.4;
2013-06-25;0;33.9;21.8;
2013-06-26;0;33.4;20.7;
2013-06-27;0;33.4;21.1;
2013-06-28;0;33.7;21.1;
2013-06-29;0;33.9;20.7;
2013-06-30;0;33.8;19.9;
2013-07-01;0;34.2;19.7;
2013-07-02;0;33;20.8;
2013-07-03;0;33.6;19.6;
2013-07-04;0;33.9;19.9;
2013-07-05;0;33;19.6;
2013-07-06;0;32.8;19.1;
2013-07-07;0;32.4;19.9;
2013-07-08;0;32.9;18.4;
2013-07-09;0;33.3;17.9;
2013-07-10;0;33.4;20.2;
2013-07-11;0;32.8;18.4;
2013-07-12;0;32.5;17.3;
2013-07-13;0;32.5;17.8;
2013-07-14;0;33.7;18.5;
2013-07-15;0;34.9;20;
2013-07-16;0;34.7;20.1;
2013-07-17;0;34.2;19.3;
2013-07-18;0;34.1;20.2;
2013-07-19;3.2;30.7;22.8;
2013-07-20;2.8;34.3;19.2;
2013-07-21;0;34.3;20.3;
2013-07-22;0;33.1;21.1;
2013-07-23;0;23.5;13.2;
2013-07-24;0;26.7;9.8;
2013-07-25;0;28.6;11.5;
2013-07-26;0;33.7;13.1;
2013-07-27;0;34.7;18.2;
2013-07-28;0;35.5;19.1;
2013-07-29;0;35;18.9;
2013-07-30;0;35.1;16.9;
2013-07-31;0;35.1;18.2;
2013-08-01;null;null;21.3;
2013-08-02;null;null;null;
2013-08-03;null;null;null;
2013-08-04;null;null;null;
2013-08-05;null;null;null;
2013-08-06;null;null;null;
2013-08-07;null;null;null;
2013-08-08;null;null;null;
2013-08-09;null;null;null;
2013-08-10;null;null;null;
2013-08-11;null;null;null;
2013-08-12;null;null;null;
2013-08-13;null;null;null;
2013-08-14;null;null;null;
2013-08-15;null;null;null;
2013-08-16;null;null;null;
2013-08-17;null;null;null;
2013-08-18;null;null;null;
2013-08-19;null;null;null;
2013-08-20;null;null;null;
2013-08-21;null;null;null;
2013-08-22;null;null;null;
2013-08-23;null;null;null;
2013-08-24;null;null;null;
2013-08-25;null;null;null;
2013-08-26;null;null;null;
2013-08-27;null;null;null;
2013-08-28;null;null;null;
2013-08-29;null;null;null;
2013-08-30;null;null;null;
2013-08-31;null;null;null;
2013-09-01;null;null;null;
2013-09-02;null;null;null;
2013-09-03;null;null;null;
2013-09-04;null;null;null;
2013-09-05;null;null;null;
2013-09-06;null;null;null;
2013-09-07;null;null;null;
2013-09-08;null;null;null;
2013-09-09;null;null;null;
2013-09-10;null;null;null;
2013-09-11;null;null;null;
2013-09-12;null;null;null;
2013-09-13;null;null;null;
2013-09-14;null;null;null;
2013-09-15;null;null;null;
2013-09-16;null;null;null;
